CustomerId,primary_persona,existing_secondary_persona,frequent_charger_count,charger_ids,dominant_primary_mode,primary_mode_diversity,dominant_secondary_mode,secondary_mode_diversity,dominant_category,category_diversity,avg_charger_popularity,total_landmarks,total_sessions,avg_session_duration,avg_energy_consumption,weekend_ratio,peak_hour,loyalty_score,zone_diversity,primary_zone
2778488,regular,residential,1,['delac0173'],noise,1,residential,1,residential,1.0,22.0,1.0,12,8.967523148148148,38.48666666666667,0.5833333333333334,22.0,1.0,1,East
2791463,regular,tech_park,1,['wbac0042'],noise,1,other,1,tech_park,1.0,41.0,1.0,1,3.121111111111111,45.62,1.0,17.0,1.0,1,East
2798619,regular,residential,1,['scac0147'],regular,1,residential,1,residential,1.0,119.0,1.0,2,0.5440277777777778,3.5300000000000002,0.0,10.0,1.0,1,West
2798698,regular,residential,2,"['delac0425', 'delac0426']",regular,1,residential,1,residential,1.0,48.0,2.0,5,10.161222222222223,24.0594,0.4,18.0,1.0,1,West
2798791,regular,other,2,"['wbac0007', 'wbac0009']",regular,1,other,1,other,1.0,196.0,2.0,2,0.7169444444444444,3.4675000000000002,0.0,12.0,1.0,1,East
2811795,regular,shopping_mall,1,['wbac0029'],regular,1,shopping_mall,1,shopping_mall,1.0,101.0,1.0,1,1.4891666666666667,10.554,0.0,9.0,1.0,1,Central
2829435,regular,school,1,['scdc0005'],regular,1,school,1,school,1.0,282.0,1.0,8,0.4656944444444444,26.988750000000003,0.0,16.0,1.0,1,West
2842528,regular,other,3,"['wbac0154', 'wbac0153', 'WBAC0156']",regular,1,other,1,other,1.0,16.666666666666668,2.0,3,2.3917592592592594,41.782666666666664,0.3333333333333333,11.0,1.0,1,East
2848052,regular,residential,2,"['delac0045', 'WBAC0157']",regular,1,residential,2,residential,1.0,36.0,1.0,2,2.587638888888889,17.063,0.5,12.0,0.5,2,Central
2878026,regular,residential,1,['scac0084'],regular,1,residential,1,residential,1.0,67.0,1.0,6,4.430462962962962,31.06,0.5,21.0,1.0,1,West
2878108,regular,other,1,['wbac0077'],regular,1,other,1,other,1.0,88.0,1.0,1,1.8736111111111111,4.811,1.0,10.0,1.0,1,Central
2883904,regular,residential,3,"['delac0008', 'scac0102', 'delac0044']",regular,1,residential,2,residential,2.0,70.33333333333333,3.0,3,4.645833333333333,26.201333333333334,0.3333333333333333,15.0,0.3333333333333333,3,Central
2896112,regular,residential,2,"['delac0057', 'delac0058']",regular,1,residential,1,residential,1.0,56.0,2.0,9,1.432098765432099,4.271888888888889,0.8888888888888888,14.0,1.0,1,Central
2902526,regular,residential,1,['delac0086'],regular,1,residential,1,residential,1.0,36.0,1.0,15,1.9939444444444447,4.626333333333333,0.7333333333333333,21.0,0.8000000000000003,2,West
2909381,regular,tech_park,2,"['wbac0042', 'wbac0043']",noise,2,other,1,tech_park,1.0,37.0,2.0,7,1.3282142857142858,27.707142857142856,0.8571428571428571,12.0,0.857142857142857,1,East
2921163,regular,tech_park,1,['wbac0025'],regular,1,residential,1,tech_park,1.0,134.0,1.0,2,1.4219444444444447,15.571,1.0,9.0,1.0,1,Central
2926110,regular,residential,1,['delac0111'],regular,1,residential,1,residential,1.0,64.0,1.0,13,7.711666666666667,37.83430769230769,0.3076923076923077,20.0,1.0,1,East
2940027,noise,other,1,['scdc0018'],noise,1,other,1,other,1.0,255.0,1.0,28,0.5485416666666667,27.640357142857148,0.17857142857142858,3.0,0.9642857142857145,2,Central
2942087,noise,residential,1,['delac0173'],noise,1,residential,1,residential,1.0,22.0,1.0,79,7.111381856540083,7.574936708860759,0.34177215189873417,21.0,0.9873417721518983,1,East
2943505,regular,residential,1,['delac0176'],regular,1,residential,1,residential,1.0,43.0,1.0,1,21.374166666666667,29.4,1.0,19.0,1.0,1,West
2946925,regular,shopping_mall,1,['warn21090006'],regular,1,shopping_mall,1,shopping_mall,1.0,473.0,1.0,4,2.555555555555556,28.046999999999997,0.5,15.0,0.5,2,Central
2950371,regular,residential,1,['scac0092'],noise,1,residential,1,residential,1.0,13.0,1.0,1,2.011111111111111,15.07,0.0,13.0,1.0,1,West
2958400,noise,residential,2,"['scac0242', 'scac0241']",noise,2,residential,1,residential,1.0,23.0,2.0,55,8.044984848484846,52.720181818181814,0.2727272727272727,1.0,1.0,1,North
2958403,noise,residential,1,['scac0092'],noise,1,residential,1,residential,1.0,13.0,1.0,62,5.901111111111112,37.33530645161291,0.3225806451612903,0.0,0.9516129032258065,3,West
2958610,regular,other,1,['scdc0025'],regular,1,other,1,other,1.0,366.0,1.0,42,0.822691798941799,32.81623809523809,0.16666666666666666,22.0,0.6190476190476192,2,Central
2958614,regular,other,1,['scdc0003'],noise,1,other,1,other,1.0,335.0,1.0,30,0.7915925925925926,37.6427,0.26666666666666666,11.0,0.5333333333333333,2,Central
2958672,regular,residential,1,['delac0072'],regular,1,residential,1,residential,1.0,90.0,1.0,14,0.8946428571428571,5.953285714285714,0.5714285714285714,9.0,0.42857142857142855,1,Central
2958771,regular,other,2,"['scdc0003', 'scdc0004']",noise,1,other,1,other,1.0,314.0,2.0,2,0.7509722222222222,44.695,0.0,14.0,1.0,1,Central
2958780,regular,other,2,"['scdc0019', 'scdc0015']",noise,1,other,1,other,1.0,164.0,2.0,26,0.8718803418803419,28.532961538461542,0.4230769230769231,1.0,0.6538461538461539,3,Central
2958788,regular,other,1,['scdc0001'],noise,1,other,1,other,1.0,158.0,1.0,1,0.4633333333333333,20.31,0.0,21.0,1.0,1,West
2958803,noise,other,1,['scdc0003'],noise,1,other,1,other,1.0,335.0,1.0,30,0.6926203703703705,35.233366666666676,0.5333333333333333,21.0,0.6666666666666669,2,Central
2958811,noise,other,1,['scdc0001'],noise,1,other,1,other,1.0,158.0,1.0,56,0.7039136904761906,31.200535714285714,0.2857142857142857,11.0,0.9821428571428574,1,West
2962829,regular,residential,1,['scac0053'],regular,1,residential,1,residential,1.0,161.0,1.0,1,0.2391666666666666,1.67,0.0,20.0,1.0,1,West
2962865,regular,shopping_mall,2,"['warn21090006', 'wbac0028']",regular,1,shopping_mall,2,shopping_mall,2.0,309.0,2.0,7,1.368968253968254,12.151285714285711,0.14285714285714285,10.0,0.42857142857142844,2,Central
2962867,regular,other,1,['akw232100005ad'],noise,1,other,1,other,1.0,239.0,1.0,5,0.8083888888888889,42.746,0.2,13.0,0.8,2,East
2962872,regular,residential,1,['delac0240'],regular,1,residential,1,residential,1.0,28.0,1.0,30,10.804444444444446,30.945966666666667,0.2,20.0,1.0,1,East
2962875,regular,other,1,['akw232100005ad'],noise,1,other,1,other,1.0,239.0,1.0,54,1.1061368312757203,38.00912962962963,0.37037037037037035,16.0,0.38888888888888895,2,East
2962879,regular,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,1,0.3402777777777778,16.18,0.0,12.0,1.0,1,Central
2962881,regular,other,1,['akw232100005ad'],noise,1,other,1,other,1.0,239.0,1.0,3,1.0082407407407408,60.63766666666667,0.0,17.0,0.6666666666666666,2,East
2962883,noise,other,1,['akw232100005ad'],noise,1,other,1,other,1.0,239.0,1.0,45,0.8290679012345681,41.998200000000004,0.28888888888888886,22.0,0.7777777777777778,1,East
2963213,noise,other,1,['scdc0003'],noise,1,other,1,other,1.0,335.0,1.0,19,0.6101754385964911,31.201052631578943,0.3684210526315789,2.0,0.8421052631578946,3,Central
2963215,regular,other,1,['scdc0004'],noise,1,other,1,other,1.0,293.0,1.0,1,0.7355555555555555,38.38,0.0,19.0,1.0,1,Central
2963216,regular,tech_park,1,['scdc0014'],regular,1,tech_park,1,tech_park,1.0,238.0,1.0,40,0.4288402777777778,16.602449999999997,0.35,13.0,0.5,2,Central
2963224,regular,other,1,['scdc0021'],regular,1,other,1,other,1.0,444.0,1.0,32,0.8524999999999999,35.279687499999994,0.125,14.0,0.78125,2,North
2963308,regular,other,3,"['akw232100005ad', 'scac0101', 'scdc0018']",noise,2,other,2,other,2.0,207.0,3.0,24,0.6743518518518519,32.850625,0.2916666666666667,6.0,0.2916666666666667,4,Central
2963319,regular,other,1,['scdc0001'],noise,1,other,1,other,1.0,158.0,1.0,38,0.7467909356725146,40.130526315789474,0.5789473684210527,0.0,0.3421052631578945,2,Central
2964638,regular,residential,1,['scac0072'],regular,1,residential,1,residential,1.0,180.0,1.0,1,0.6252777777777778,4.66,0.0,9.0,1.0,1,West
2967341,noise,other,1,['scdc0001'],noise,1,other,1,other,1.0,158.0,1.0,9,1.026388888888889,52.08444444444444,0.2222222222222222,9.0,1.0,1,West
2967473,regular,residential,1,['wbac0286'],regular,1,residential,1,residential,1.0,31.0,1.0,4,10.119930555555555,35.267,0.0,21.0,1.0,1,West
2972153,regular,residential,1,['wbac0211'],regular,1,residential,1,residential,1.0,35.0,1.0,1,3.1041666666666665,37.479,0.0,15.0,1.0,1,West
2977373,regular,residential,1,['delac0167'],regular,1,residential,1,residential,1.0,57.0,1.0,6,6.656898148148149,37.05433333333333,0.6666666666666666,6.0,1.0,1,East
2985149,regular,other,2,"['wbac0115', 'wbac0116']",regular,1,other,1,other,1.0,141.5,2.0,5,2.1718333333333333,21.6628,0.0,13.0,0.8,2,Central
2990132,regular,residential,1,['delac0330'],regular,1,residential,1,residential,1.0,113.0,1.0,1,1.0841666666666667,8.13,1.0,14.0,1.0,1,West
2996773,regular,other,1,['wbac0052'],regular,1,other,1,other,1.0,41.0,1.0,1,0.9952777777777778,3.63,0.0,15.0,1.0,1,Central
2997225,regular,residential,3,"['delac0038', 'delac0036', 'delac0037']",regular,1,residential,1,residential,1.0,31.333333333333332,3.0,3,1.0186111111111111,7.280333333333332,0.0,15.0,1.0,1,West
2998979,regular,residential,1,['scac0117'],regular,1,residential,1,residential,1.0,72.0,1.0,2,0.3018055555555555,1.91,0.5,13.0,1.0,1,West
2A943E11,regular,other,2,"['wbac0213', 'scdc0003']",regular,2,residential,2,residential,2.0,185.5,2.0,38,3.621089181286549,17.950447368421056,0.10526315789473684,16.0,0.5526315789473687,3,West
3000928,noise,residential,1,['delac0102'],regular,1,residential,1,residential,1.0,55.0,1.0,19,39.24635964912281,9.058368421052634,0.21052631578947367,12.0,1.0,1,Central
3000998,noise,shopping_mall,1,['wb108840'],regular,1,shopping_mall,1,shopping_mall,1.0,26.0,1.0,6,22.73875,21.4425,0.0,9.0,1.0,1,West
3002475,regular,other,1,['wbac0064'],regular,1,other,1,other,1.0,34.0,1.0,1,1.9069444444444448,39.421,0.0,12.0,1.0,1,Central
3006111,regular,residential,1,['delac0011'],regular,1,residential,1,residential,1.0,59.0,1.0,4,11.599444444444444,23.056,0.75,14.0,1.0,1,Central
3010331,regular,residential,2,"['scac0126', 'delac0190']",regular,1,residential,1,residential,1.0,17.5,2.0,2,0.5522222222222222,4.127,0.0,20.0,0.5,1,West
3017067,regular,residential,1,['scac0143'],regular,1,residential,1,residential,1.0,119.0,1.0,1,0.3361111111111111,2.28,1.0,19.0,1.0,1,North
3027434,regular,residential,1,['delac0275'],noise,1,residential,1,residential,1.0,22.0,1.0,2,3.394166666666667,9.0895,0.5,10.0,1.0,1,West
3032846,regular,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,1,0.9369444444444444,50.22,0.0,10.0,1.0,1,Central
3032858,regular,other,2,"['wbac0115', 'delac0034']",regular,1,other,2,other,2.0,119.5,2.0,2,1.6370833333333334,5.2035,0.0,9.0,0.5,1,Central
3037735,heavy_DC,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,10,0.746361111111111,33.482000000000006,0.2,19.0,1.0,1,Central
3043295,regular,shopping_mall,1,['warn21090006'],regular,1,shopping_mall,1,shopping_mall,1.0,473.0,1.0,4,0.5983333333333334,24.378500000000003,0.0,8.0,0.75,2,Central
3044416,regular,residential,3,"['delac0149', 'delac0232', 'delac0129']",noise,2,residential,1,residential,1.0,49.333333333333336,3.0,3,1.6771296296296294,9.075333333333333,0.3333333333333333,17.0,0.3333333333333333,3,Central
3052588,regular,other,1,['wbac0079'],regular,1,other,1,other,1.0,73.0,1.0,1,0.3072222222222222,6.009,0.0,7.0,1.0,1,Central
3052619,regular,other,1,['wbac0185'],regular,1,other,1,other,1.0,46.0,1.0,1,0.1016666666666666,2.104,0.0,14.0,1.0,1,West
3055113,noise,residential,2,"['delac0220', 'delac0219']",regular,1,residential,1,residential,1.0,47.5,2.0,108,7.320126028806585,4.261,0.3148148148148148,22.0,0.6759259259259257,3,Central
3055428,regular,residential,1,['delac0220'],regular,1,residential,1,residential,1.0,53.0,1.0,13,7.722029914529914,4.402923076923077,0.15384615384615385,16.0,1.0,1,Central
3056593,regular,residential,1,['delac0003'],regular,1,residential,1,residential,1.0,26.0,1.0,18,11.680123456790122,40.80749999999999,0.2777777777777778,19.0,1.0,1,West
3061599,regular,residential,1,['delac0081'],regular,1,residential,1,residential,1.0,62.0,1.0,5,1.573222222222222,8.844,0.6,18.0,1.0,1,Central
3061696,regular,residential,1,['delac0368'],regular,1,residential,1,residential,1.0,35.0,1.0,13,4.439807692307693,26.72946153846154,0.0,9.0,1.0,1,West
3064390,regular,residential,1,['delac0311'],regular,1,residential,1,residential,1.0,29.0,1.0,1,0.7802777777777777,5.495,1.0,14.0,1.0,1,West
3066636,noise,other,1,['scdc0018'],noise,1,other,1,other,1.0,255.0,1.0,12,0.651111111111111,34.692499999999995,0.3333333333333333,2.0,1.0,1,Central
3066673,regular,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,14,0.7759325396825397,34.86492857142857,0.14285714285714285,16.0,0.3571428571428571,3,Central
3066718,regular,other,2,"['wbac0009', 'delac0479']",regular,2,other,2,other,2.0,113.5,2.0,2,0.39749999999999996,2.8835,1.0,11.0,0.5,2,East
3068838,regular,residential,1,['delac0088'],regular,1,residential,1,residential,1.0,30.0,1.0,33,5.437550505050505,27.660363636363638,0.15151515151515152,12.0,1.0,1,West
3071544,regular,residential,1,['scac0246'],regular,1,residential,1,residential,1.0,36.0,1.0,1,1.1677777777777778,7.97,0.0,13.0,1.0,1,West
3073190,regular,residential,3,"['delac0329', 'scac0150', 'scac0152']",regular,1,residential,1,residential,1.0,87.66666666666667,3.0,19,1.0168859649122806,6.348315789473685,0.2631578947368421,15.0,0.26315789473684215,3,West
3076041,regular,residential,2,"['scac0072', 'scac0071']",regular,1,residential,1,residential,1.0,191.5,2.0,2,0.6036111111111111,2.23,0.5,10.0,1.0,1,West
3080138,regular,residential,1,['delac0165'],regular,1,residential,1,residential,1.0,74.0,1.0,37,6.090750750750751,35.39964864864865,0.24324324324324326,12.0,0.9729729729729734,1,East
3080745,regular,school,1,['wbac0196'],regular,1,school,1,school,1.0,60.0,1.0,14,2.58265873015873,7.737714285714285,0.2857142857142857,19.0,0.5714285714285713,2,West
3083425,regular,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,12,0.8386574074074074,30.399166666666662,0.16666666666666666,18.0,0.8333333333333335,1,Central
3086799,noise,residential,1,['delac0447'],regular,1,residential,1,residential,1.0,20.0,1.0,68,10.59481209150327,25.961264705882357,0.2647058823529412,19.0,1.0,1,West
3086816,regular,school,1,['wbac0022'],regular,1,school,1,school,1.0,80.0,1.0,4,4.230416666666667,36.223,0.0,11.0,1.0,1,West
3093624,regular,shopping_mall,1,['warn21090006'],regular,1,shopping_mall,1,shopping_mall,1.0,473.0,1.0,6,0.5728240740740741,21.17816666666667,0.6666666666666666,20.0,0.5,1,Central
3094143,regular,other,1,['scdc0002'],noise,1,other,1,other,1.0,114.0,1.0,6,0.5162037037037037,29.381,0.8333333333333334,9.0,0.5,3,East
3101737,regular,other,1,['scdc0025'],regular,1,other,1,other,1.0,366.0,1.0,7,0.6296428571428571,20.085714285714285,0.0,8.0,0.7142857142857143,1,Central
3103367,regular,residential,1,['scac0116'],regular,1,residential,1,residential,1.0,82.0,1.0,5,1.0816666666666666,2.4659999999999997,0.4,8.0,1.0,1,West
3105901,regular,residential,1,['delac0043'],regular,1,residential,1,residential,1.0,63.0,1.0,1,8.634444444444444,56.892,0.0,13.0,1.0,1,Central
3115408,regular,residential,2,"['delac0132', 'delac0134']",regular,1,residential,1,residential,1.0,65.5,2.0,4,10.838333333333333,58.444500000000005,0.5,15.0,1.0,1,Central
3115699,regular,shopping_mall,1,['wb108840'],regular,1,shopping_mall,1,shopping_mall,1.0,26.0,1.0,2,2.674861111111111,19.084,0.0,9.0,1.0,1,West
3117227,regular,residential,1,['scac0217'],regular,1,residential,1,residential,1.0,43.0,1.0,1,0.2861111111111111,2.11,0.0,7.0,1.0,1,North
3132078,regular,residential,1,['delac0160'],regular,1,residential,1,residential,1.0,69.0,1.0,7,1.5742857142857145,5.530142857142857,0.8571428571428571,9.0,0.5714285714285713,2,East
3132098,noise,residential,1,['delac0209'],noise,1,residential,1,residential,1.0,19.0,1.0,114,6.674541910331383,7.987447368421054,0.23684210526315788,8.0,0.9561403508771931,3,Central
3137192,noise,residential,1,['delac0082'],noise,1,residential,1,residential,1.0,52.0,1.0,51,12.621263616557735,16.77976470588235,0.3333333333333333,21.0,1.0,1,Central
3139281,regular,residential,1,['delac0204'],regular,1,residential,1,residential,1.0,65.0,1.0,5,23.125722222222226,37.6854,0.0,0.0,1.0,1,Central
3155750,regular,residential,1,['delac0262'],regular,1,residential,1,residential,1.0,52.0,1.0,16,9.826093750000002,26.9270625,0.375,17.0,1.0,1,East
3157577,regular,other,3,"['scac0144', 'delac0027', 'wbac0079']",regular,1,residential,3,residential,3.0,97.66666666666667,3.0,3,0.942037037037037,6.108333333333333,0.3333333333333333,10.0,0.3333333333333333,2,Central
3159540,regular,residential,2,"['delac0270', 'delac0035']",noise,2,residential,1,residential,1.0,72.0,2.0,2,0.29555555555555557,1.9675000000000002,0.5,10.0,0.5,2,Central
3161388,regular,school,1,['wapd21120001'],regular,1,school,1,school,1.0,143.0,1.0,1,0.4341666666666666,34.66,1.0,18.0,1.0,1,West
3162739,regular,residential,2,"['scac0089', 'delac0010']",regular,1,residential,1,residential,1.0,119.5,2.0,2,1.2000000000000002,8.6905,0.5,12.0,0.5,2,Central
3163389,regular,residential,1,['delac0169'],regular,1,residential,1,residential,1.0,26.0,1.0,5,4.4415,23.936600000000002,0.2,12.0,0.4,3,East
3166022,noise,residential,1,['delac0147'],regular,1,residential,1,residential,1.0,18.0,1.0,100,4.942947222222222,19.132170000000002,0.22,14.0,1.0,1,West
3169526,regular,residential,3,"['scac0117', 'scac0118', 'scac0115']",regular,1,residential,1,residential,1.0,58.666666666666664,3.0,3,0.43018518518518506,2.7133333333333334,0.0,9.0,1.0,1,West
3172940,regular,residential,1,['scac0046'],regular,1,residential,1,residential,1.0,90.0,1.0,4,4.201805555555556,28.45,0.75,9.0,1.0,1,North
3176635,regular,residential,1,['delac0128'],regular,1,residential,1,residential,1.0,21.0,1.0,9,7.405987654320987,38.846111111111114,0.1111111111111111,21.0,0.7777777777777778,1,West
3178079,regular,residential,3,"['wbac0009', 'scac0003', 'scac0002']",regular,1,residential,2,residential,2.0,130.66666666666666,3.0,3,3.296666666666667,24.345000000000002,0.0,11.0,0.6666666666666666,2,West
3179126,regular,residential,2,"['delac0416', 'delac0417']",regular,1,residential,1,residential,1.0,49.0,2.0,2,2.4716666666666667,17.2125,1.0,9.0,1.0,1,West
3180380,regular,residential,2,"['delac0086', 'delac0084']",regular,1,residential,1,residential,1.0,34.0,2.0,2,1.9022222222222225,4.695,0.5,17.0,1.0,1,West
3180402,regular,tech_park,1,['wbac0106'],regular,1,tech_park,1,tech_park,1.0,61.0,1.0,1,2.946388888888889,34.104,1.0,12.0,1.0,1,West
3180439,regular,residential,1,['delac0226'],regular,1,residential,1,residential,1.0,33.0,1.0,1,0.0172222222222222,0.114,0.0,9.0,1.0,1,East
3181799,regular,residential,1,['delac0374'],regular,1,residential,1,residential,1.0,43.0,1.0,1,3.311111111111111,21.827,1.0,17.0,1.0,1,West
3184820,regular,other,3,"['wbac0078', 'scdc0019', 'scdc0018']",noise,2,other,1,other,1.0,207.33333333333334,3.0,3,0.382037037037037,14.141333333333334,0.3333333333333333,13.0,0.6666666666666666,1,Central
3184863,regular,shopping_mall,1,['delac0185'],regular,1,shopping_mall,1,shopping_mall,1.0,41.0,1.0,12,12.617824074074074,50.83950000000001,0.08333333333333333,20.0,1.0,1,East
3189697,regular,residential,1,['delac0022'],regular,1,residential,1,residential,1.0,54.0,1.0,37,2.955600600600601,17.50686486486487,0.24324324324324326,19.0,0.9729729729729734,1,West
3198578,regular,residential,1,['delac0142'],regular,1,residential,1,residential,1.0,95.0,1.0,2,1.040138888888889,7.482,0.0,10.0,1.0,1,Central
3201479,regular,other,1,['wbac0114'],regular,1,other,1,other,1.0,140.0,1.0,6,1.546296296296296,11.3255,0.0,9.0,0.3333333333333333,3,East
