INFORMATION TYPE,DATE,PERIOD,USEP ($/MWh),LCP ($/MWh),DEMAND (MW),SOLAR(MW),TCL (MW),RUSEP ($/MWh),MAP ($/MWh),MAPT ($/MWh),TPC Applied
USEP,29-May-2025,17,368.78,0.0,7436.631,56.17,0.0,368.78,619.57,545.91,Yes
USEP,29-May-2025,18,368.79,0.0,7489.805,125.27,0.0,368.79,623.72,545.91,Yes
USEP,29-May-2025,19,454.62,0.0,7595.303,100.58,0.0,454.62,630.58,545.91,Yes
USEP,29-May-2025,20,491.02,0.0,7673.869,92.98,0.0,491.02,638.37,545.91,Yes
USEP,29-May-2025,21,384.84,1756.95,7594.724,148.77,7.0,384.84,643.99,545.91,Yes
USEP,29-May-2025,22,368.6,4500.0,7596.518,98.26,7.0,368.6,649.35,545.91,Yes
USEP,29-May-2025,23,301.57,4500.0,7496.63,159.54,3.194,301.57,653.42,545.91,Yes
USEP,29-May-2025,24,204.45,0.0,7400.648,209.01,0.0,204.45,655.57,545.91,Yes
USEP,29-May-2025,25,214.91,0.0,7388.988,174.85,0.0,214.91,657.84,545.91,Yes
USEP,29-May-2025,26,257.2,0.0,7395.732,139.11,0.0,257.2,660.98,545.91,Yes
USEP,29-May-2025,27,218.34,0.0,7397.929,148.15,0.0,218.34,663.41,545.91,Yes
USEP,29-May-2025,28,125.38,0.0,7347.613,204.56,0.0,125.38,663.81,545.91,Yes
USEP,29-May-2025,29,125.38,0.0,7369.436,189.63,0.0,125.38,664.21,545.91,Yes
USEP,29-May-2025,30,125.38,0.0,7381.106,146.37,0.0,125.38,664.55,545.91,Yes
USEP,29-May-2025,31,200.97,0.0,7419.897,99.24,0.0,200.97,666.30,545.91,Yes
USEP,29-May-2025,32,200.98,0.0,7428.137,115.12,0.0,200.98,663.51,545.91,Yes
USEP,29-May-2025,33,117.14,0.0,7393.869,134.78,0.0,117.14,663.48,545.91,Yes
USEP,29-May-2025,34,115.0,0.0,7286.989,216.93,0.0,115.0,663.23,545.91,Yes
USEP,29-May-2025,35,117.15,0.0,7344.83,118.15,0.0,117.15,662.11,545.91,Yes
USEP,29-May-2025,36,115.01,0.0,7276.229,109.33,0.0,115.01,660.32,545.91,Yes
USEP,29-May-2025,37,117.16,0.0,7253.098,72.03,0.0,117.16,653.61,545.91,Yes
USEP,29-May-2025,38,120.27,0.0,7321.401,24.09,0.0,120.27,632.70,545.91,Yes
USEP,29-May-2025,39,125.4,0.0,7368.154,1.51,0.0,125.4,542.45,545.91,Yes
USEP,29-May-2025,40,125.39,0.0,7370.53,0.0,0.0,125.39,452.19,545.91,Yes
USEP,29-May-2025,41,130.01,0.0,7356.504,0.0,0.0,130.01,362.04,545.91,Yes
USEP,29-May-2025,42,125.41,0.0,7324.776,0.0,0.0,125.41,271.78,545.91,Yes
USEP,29-May-2025,43,125.33,0.0,7253.089,0.0,0.0,125.33,251.12,545.91,Yes
USEP,29-May-2025,44,117.18,0.0,7117.631,0.0,0.0,117.18,243.82,545.91,No
USEP,29-May-2025,45,117.05,0.0,6973.387,0.0,0.0,117.05,238.00,545.91,No
USEP,29-May-2025,46,115.0,0.0,6829.272,0.0,0.0,115.0,233.42,545.91,No
USEP,29-May-2025,47,106.28,0.0,6677.647,0.0,0.0,106.28,228.67,545.91,No
USEP,29-May-2025,48,106.04,0.0,6564.659,0.0,0.0,106.04,225.06,545.91,No
USEP,30-May-2025,1,117.06,0.0,6454.623,0.0,0.0,117.06,220.28,545.91,No
USEP,30-May-2025,2,116.66,0.0,6343.579,0.0,0.0,116.66,216.95,545.91,No
USEP,30-May-2025,3,114.89,0.0,6212.395,0.0,0.0,114.89,212.39,545.91,No
USEP,30-May-2025,4,107.79,0.0,6146.399,0.0,0.0,107.79,208.88,545.91,No
USEP,30-May-2025,5,106.03,0.0,6091.053,0.0,0.0,106.03,205.74,545.91,No
USEP,30-May-2025,6,105.94,0.0,6036.502,0.0,0.0,105.94,202.60,545.91,No
USEP,30-May-2025,7,100.93,0.0,6001.031,0.0,0.0,100.93,200.36,545.91,No
USEP,30-May-2025,8,100.93,0.0,5985.594,0.0,0.0,100.93,198.13,545.91,No
USEP,30-May-2025,9,101.93,0.0,5991.225,0.0,0.0,101.93,196.02,545.91,No
USEP,30-May-2025,10,105.52,0.0,6021.398,0.0,0.0,105.52,193.88,545.91,No
USEP,30-May-2025,11,106.54,0.0,6106.688,0.0,0.0,106.54,190.40,545.91,No
USEP,30-May-2025,12,114.87,0.0,6264.715,0.0,0.0,114.87,185.57,545.91,No
USEP,30-May-2025,13,115.0,0.0,6440.111,0.0,0.0,115.0,182.22,545.91,No
USEP,30-May-2025,14,117.05,0.0,6600.552,0.0,0.0,117.05,177.67,545.91,No
USEP,30-May-2025,15,120.34,0.0,6765.363,4.02,0.0,120.34,173.21,545.91,No
USEP,30-May-2025,16,126.6,0.0,6968.621,14.96,0.0,126.6,168.42,545.91,No
USEP,30-May-2025,17,125.38,0.0,7125.141,57.67,0.0,125.38,163.35,545.91,No
USEP,30-May-2025,18,157.38,0.0,7247.462,74.56,0.0,157.38,158.94,545.91,No
USEP,30-May-2025,19,120.25,0.0,7171.745,188.62,0.0,120.25,151.98,545.91,No
USEP,30-May-2025,20,119.49,0.0,7181.829,208.16,0.0,119.49,144.24,545.91,No
USEP,30-May-2025,21,116.79,0.0,7141.298,302.03,0.0,116.79,138.65,545.91,No
USEP,30-May-2025,22,113.75,0.0,7073.324,413.54,0.0,113.75,133.34,545.91,No
USEP,30-May-2025,23,109.72,0.0,7023.639,523.68,0.0,109.72,129.35,545.91,No
USEP,30-May-2025,24,105.63,0.0,6835.728,699.34,0.0,105.63,127.29,545.91,No
USEP,30-May-2025,25,96.33,0.0,6717.283,798.3,0.0,96.33,124.82,545.91,No
USEP,30-May-2025,26,103.91,0.0,6793.731,782.9,0.0,103.91,121.62,545.91,No
USEP,30-May-2025,27,109.73,0.0,6985.225,749.34,0.0,109.73,119.36,545.91,No
USEP,30-May-2025,28,116.56,0.0,7135.493,668.65,0.0,116.56,119.18,545.91,No
USEP,30-May-2025,29,125.41,0.0,7269.947,510.86,0.0,125.41,119.18,545.91,No
USEP,30-May-2025,30,125.41,0.0,7344.184,439.99,0.0,125.41,119.18,545.91,No
USEP,30-May-2025,31,117.06,0.0,7146.243,613.18,0.0,117.06,117.43,545.91,No
USEP,30-May-2025,32,175.9,0.0,7389.117,415.09,0.0,175.9,116.91,545.91,No
USEP,30-May-2025,33,120.33,0.0,7302.689,534.12,0.0,120.33,116.97,545.91,No
USEP,30-May-2025,34,120.31,0.0,7343.498,474.74,0.0,120.31,117.09,545.91,No
USEP,30-May-2025,35,125.42,0.0,7386.21,388.28,0.0,125.42,117.26,545.91,No
USEP,30-May-2025,36,125.41,0.0,7474.696,208.35,0.0,125.41,117.47,545.91,No
USEP,30-May-2025,37,218.24,0.0,7542.263,95.82,0.0,218.24,119.58,545.91,No
USEP,30-May-2025,38,223.88,0.0,7570.339,54.28,0.0,223.88,121.74,545.91,No
USEP,30-May-2025,39,208.63,0.0,7612.116,4.06,0.0,208.63,123.47,545.91,No
USEP,30-May-2025,40,224.7,0.0,7622.886,0.0,0.0,224.7,125.54,545.91,No
USEP,30-May-2025,41,256.22,0.0,7616.405,0.0,0.0,256.22,128.17,545.91,No
USEP,30-May-2025,42,334.5,50.48,7570.114,0.0,5.1,334.5,132.53,545.91,No
USEP,30-May-2025,43,564.45,1749.4,7471.908,0.0,5.0,564.45,141.68,545.91,No
USEP,30-May-2025,44,483.74,0.0,7325.144,0.0,0.0,483.74,149.31,545.91,No
USEP,30-May-2025,45,243.93,0.0,7164.329,0.0,0.0,243.93,151.96,545.91,No
USEP,30-May-2025,46,183.18,0.0,7016.387,0.0,0.0,183.18,153.38,545.91,No
USEP,30-May-2025,47,157.87,0.0,6860.767,0.0,0.0,157.87,154.45,545.91,No
USEP,30-May-2025,48,125.36,0.0,6667.175,0.0,0.0,125.36,154.85,545.91,No
USEP,31-May-2025,1,116.35,0.0,6507.917,0.0,0.0,116.35,154.84,545.91,No
USEP,31-May-2025,2,123.33,0.0,6416.99,0.0,0.0,123.33,154.98,545.91,No
USEP,31-May-2025,3,123.32,0.0,6387.399,0.0,0.0,123.32,155.15,545.91,No
USEP,31-May-2025,4,123.28,0.0,6307.64,0.0,0.0,123.28,155.48,545.91,No
USEP,31-May-2025,5,117.05,0.0,6235.158,0.0,0.0,117.05,155.71,545.91,No
USEP,31-May-2025,6,117.03,0.0,6172.71,0.0,0.0,117.03,155.94,545.91,No
USEP,31-May-2025,7,116.64,0.0,6131.141,0.0,0.0,116.64,156.26,545.91,No
USEP,31-May-2025,8,116.64,0.0,6109.526,0.0,0.0,116.64,156.59,545.91,No
USEP,31-May-2025,9,116.64,0.0,6103.219,0.0,0.0,116.64,156.90,545.91,No
USEP,31-May-2025,10,116.65,0.0,6108.95,0.0,0.0,116.65,157.13,545.91,No
USEP,31-May-2025,11,117.04,0.0,6141.637,0.0,0.0,117.04,157.35,545.91,No
USEP,31-May-2025,12,123.21,0.0,6215.079,0.0,0.0,123.21,157.52,545.91,No
USEP,31-May-2025,13,135.1,0.0,6296.09,0.0,0.0,135.1,157.94,545.91,No
USEP,31-May-2025,14,135.87,0.0,6357.266,0.0,0.0,135.87,158.33,545.91,No
USEP,31-May-2025,15,136.1,0.0,6438.853,3.87,0.0,136.1,158.66,545.91,No
USEP,31-May-2025,16,208.44,0.0,6590.26,13.43,0.0,208.44,160.37,545.91,No
USEP,31-May-2025,17,208.62,0.0,6726.696,62.38,0.0,208.62,162.10,545.91,No
USEP,31-May-2025,18,208.9,0.0,6795.525,103.54,0.0,208.9,163.17,545.91,No
USEP,31-May-2025,19,208.69,0.0,6828.253,150.17,0.0,208.69,165.02,545.91,No
USEP,31-May-2025,20,127.34,0.0,6784.507,298.98,0.0,127.34,165.18,545.91,No
USEP,31-May-2025,21,142.38,0.0,6779.274,362.63,0.0,142.38,165.71,545.91,No
USEP,31-May-2025,22,116.56,0.0,6578.833,541.02,0.0,116.56,165.77,545.91,No
USEP,31-May-2025,23,115.06,0.0,6540.44,518.59,0.0,115.06,165.88,545.91,No
USEP,31-May-2025,24,96.31,0.0,6447.039,582.53,0.0,96.31,165.69,545.91,No
USEP,31-May-2025,25,96.01,0.0,6305.051,755.03,0.0,96.01,165.68,545.91,No
USEP,31-May-2025,26,95.99,0.0,6234.104,841.88,0.0,95.99,165.52,545.91,No
USEP,31-May-2025,27,96.0,0.0,6238.518,851.16,0.0,96.0,165.23,545.91,No
USEP,31-May-2025,28,96.14,0.0,6369.567,720.6,0.0,96.14,164.81,545.91,No
USEP,31-May-2025,29,96.13,0.0,6360.397,739.76,0.0,96.13,164.20,545.91,No
USEP,31-May-2025,30,116.56,0.0,6589.285,522.94,0.0,116.56,164.01,545.91,No
USEP,31-May-2025,31,96.32,0.0,6402.786,679.79,0.0,96.32,163.58,545.91,No
USEP,31-May-2025,32,116.56,0.0,6606.223,513.21,0.0,116.56,162.34,545.91,No
USEP,31-May-2025,33,116.59,0.0,6612.137,509.11,0.0,116.59,162.26,545.91,No
USEP,31-May-2025,34,123.29,0.0,6784.268,373.98,0.0,123.29,162.33,545.91,No
USEP,31-May-2025,35,132.09,0.0,6933.741,213.46,0.0,132.09,162.47,545.91,No
USEP,31-May-2025,36,163.71,0.0,7027.62,127.91,0.0,163.71,163.26,545.91,No
USEP,31-May-2025,37,200.98,0.0,7082.294,25.75,0.0,200.98,162.90,545.91,No
USEP,31-May-2025,38,260.04,0.0,7115.733,18.9,0.0,260.04,163.66,545.91,No
USEP,31-May-2025,39,254.0,0.0,7151.169,1.54,0.0,254.0,164.60,545.91,No
USEP,31-May-2025,40,241.85,0.0,7158.688,0.0,0.0,241.85,164.96,545.91,No
USEP,31-May-2025,41,223.2,0.0,7173.489,0.0,0.0,223.2,164.27,545.91,No
USEP,31-May-2025,42,226.61,0.0,7173.966,0.0,0.0,226.61,162.02,545.91,No
USEP,31-May-2025,43,226.42,0.0,7142.595,0.0,0.0,226.42,154.98,545.91,No
USEP,31-May-2025,44,230.5,0.0,7053.846,0.0,0.0,230.5,149.71,545.91,No
USEP,31-May-2025,45,201.0,0.0,6947.876,0.0,0.0,201.0,148.81,545.91,No
USEP,31-May-2025,46,168.68,0.0,6844.579,0.0,0.0,168.68,148.51,545.91,No
USEP,31-May-2025,47,152.01,0.0,6735.523,0.0,0.0,152.01,148.39,545.91,No
USEP,31-May-2025,48,127.25,0.0,6625.959,0.0,0.0,127.25,148.43,545.91,No
USEP,01-Mar-2025,1,100.5,0.0,6031.86,0.0,0.0,100.5,86.37,550.08,No
USEP,01-Mar-2025,2,99.84,0.0,5899.524,0.0,0.0,99.84,86.75,550.08,No
USEP,01-Mar-2025,3,99.84,0.0,5864.744,0.0,0.0,99.84,87.17,550.08,No
USEP,01-Mar-2025,4,97.36,0.0,5786.621,0.0,0.0,97.36,87.83,550.08,No
USEP,01-Mar-2025,5,96.79,0.0,5715.256,0.0,0.0,96.79,88.54,550.08,No
USEP,01-Mar-2025,6,94.22,0.0,5656.586,0.0,0.0,94.22,89.43,550.08,No
USEP,01-Mar-2025,7,91.85,0.0,5614.857,0.0,0.0,91.85,90.26,550.08,No
USEP,01-Mar-2025,8,91.19,0.0,5590.609,0.0,0.0,91.19,91.09,550.08,No
USEP,01-Mar-2025,9,89.73,0.0,5590.728,0.0,0.0,89.73,91.89,550.08,No
USEP,01-Mar-2025,10,91.83,0.0,5621.925,0.0,0.0,91.83,92.73,550.08,No
USEP,01-Mar-2025,11,96.77,0.0,5694.69,0.0,0.0,96.77,93.67,550.08,No
USEP,01-Mar-2025,12,98.67,0.0,5814.617,0.0,0.0,98.67,93.91,550.08,No
USEP,01-Mar-2025,13,99.82,0.0,5919.384,0.0,0.0,99.82,94.22,550.08,No
USEP,01-Mar-2025,14,100.38,0.0,5996.305,0.0,0.0,100.38,94.29,550.08,No
USEP,01-Mar-2025,15,100.38,0.0,6050.398,2.23,0.0,100.38,94.26,550.08,No
USEP,01-Mar-2025,16,100.89,0.0,6156.076,9.85,0.0,100.89,94.18,550.08,No
USEP,01-Mar-2025,17,118.17,0.0,6293.243,25.11,0.0,118.17,94.31,550.08,No
USEP,01-Mar-2025,18,124.21,0.0,6341.054,83.87,0.0,124.21,94.55,550.08,No
USEP,01-Mar-2025,19,108.53,0.0,6349.195,145.58,0.0,108.53,95.05,550.08,No
USEP,01-Mar-2025,20,101.1,0.0,6286.498,278.19,0.0,101.1,95.46,550.08,No
USEP,01-Mar-2025,21,100.72,0.0,6236.55,387.65,0.0,100.72,95.83,550.08,No
USEP,01-Mar-2025,22,100.38,0.0,6150.435,508.99,0.0,100.38,96.22,550.08,No
USEP,01-Mar-2025,23,99.76,0.0,6085.785,574.04,0.0,99.76,96.60,550.08,No
USEP,01-Mar-2025,24,99.79,0.0,6036.781,621.97,0.0,99.79,97.03,550.08,No
USEP,01-Mar-2025,25,100.7,0.0,6205.174,461.15,0.0,100.7,97.58,550.08,No
USEP,01-Mar-2025,26,100.59,0.0,6179.564,467.73,0.0,100.59,98.00,550.08,No
USEP,01-Mar-2025,27,99.77,0.0,6112.702,539.16,0.0,99.77,98.38,550.08,No
USEP,01-Mar-2025,28,99.78,0.0,6031.03,628.53,0.0,99.78,98.70,550.08,No
USEP,01-Mar-2025,29,93.3,0.0,5892.447,694.83,0.0,93.3,98.84,550.08,No
USEP,01-Mar-2025,30,93.71,0.0,5958.289,606.18,0.0,93.71,99.06,550.08,No
USEP,01-Mar-2025,31,96.76,0.0,6001.369,631.69,0.0,96.76,99.26,550.08,No
USEP,01-Mar-2025,32,93.32,0.0,6026.955,573.48,0.0,93.32,99.42,550.08,No
USEP,01-Mar-2025,33,94.13,0.0,6037.158,528.93,0.0,94.13,99.37,550.08,No
USEP,01-Mar-2025,34,98.81,0.0,6110.476,460.84,0.0,98.81,99.41,550.08,No
USEP,01-Mar-2025,35,100.88,0.0,6321.104,279.88,0.0,100.88,99.50,550.08,No
USEP,01-Mar-2025,36,101.53,0.0,6423.044,228.1,0.0,101.53,99.61,550.08,No
USEP,01-Mar-2025,37,109.3,0.0,6465.925,187.56,0.0,109.3,99.85,550.08,No
USEP,01-Mar-2025,38,101.07,0.0,6642.767,44.45,0.0,101.07,99.90,550.08,No
USEP,01-Mar-2025,39,128.87,0.0,6713.476,9.37,0.0,128.87,100.48,550.08,No
USEP,01-Mar-2025,40,124.86,0.0,6675.316,0.0,0.0,124.86,100.99,550.08,No
USEP,01-Mar-2025,41,130.34,0.0,6691.161,0.0,0.0,130.34,101.52,550.08,No
USEP,01-Mar-2025,42,147.72,0.0,6724.887,0.0,0.0,147.72,102.49,550.08,No
USEP,01-Mar-2025,43,147.73,0.0,6730.672,0.0,0.0,147.73,103.46,550.08,No
USEP,01-Mar-2025,44,147.36,0.0,6671.768,0.0,0.0,147.36,104.43,550.08,No
USEP,01-Mar-2025,45,130.23,0.0,6570.936,0.0,0.0,130.23,105.06,550.08,No
USEP,01-Mar-2025,46,130.18,0.0,6484.18,0.0,0.0,130.18,105.70,550.08,No
USEP,01-Mar-2025,47,120.44,0.0,6385.972,0.0,0.0,120.44,106.14,550.08,No
USEP,01-Mar-2025,48,112.43,0.0,6275.216,0.0,0.0,112.43,106.39,550.08,No
USEP,02-Mar-2025,1,108.9,0.0,6138.169,0.0,0.0,108.9,106.56,550.08,No
USEP,02-Mar-2025,2,100.94,0.0,6023.506,0.0,0.0,100.94,106.58,550.08,No
USEP,02-Mar-2025,3,100.68,0.0,5922.997,0.0,0.0,100.68,106.60,550.08,No
USEP,02-Mar-2025,4,100.44,0.0,5854.128,0.0,0.0,100.44,106.67,550.08,No
USEP,02-Mar-2025,5,100.64,0.0,5791.765,0.0,0.0,100.64,106.75,550.08,No
USEP,02-Mar-2025,6,100.23,0.0,5743.536,0.0,0.0,100.23,106.87,550.08,No
USEP,02-Mar-2025,7,98.87,0.0,5691.445,0.0,0.0,98.87,107.02,550.08,No
USEP,02-Mar-2025,8,94.23,0.0,5658.723,0.0,0.0,94.23,107.08,550.08,No
USEP,02-Mar-2025,9,93.08,0.0,5650.984,0.0,0.0,93.08,107.15,550.08,No
USEP,02-Mar-2025,10,93.09,0.0,5664.766,0.0,0.0,93.09,107.18,550.08,No
USEP,02-Mar-2025,11,98.88,0.0,5704.248,0.0,0.0,98.88,107.22,550.08,No
USEP,02-Mar-2025,12,100.84,0.0,5777.098,0.0,0.0,100.84,107.27,550.08,No
USEP,02-Mar-2025,13,101.72,0.0,5851.986,0.0,0.0,101.72,107.31,550.08,No
USEP,02-Mar-2025,14,103.73,0.0,5922.56,0.0,0.0,103.73,107.38,550.08,No
USEP,02-Mar-2025,15,101.71,0.0,5967.062,1.91,0.0,101.71,107.40,550.08,No
USEP,02-Mar-2025,16,104.36,0.0,6005.897,9.67,0.0,104.36,107.48,550.08,No
USEP,02-Mar-2025,17,106.79,0.0,6073.842,23.31,0.0,106.79,107.24,550.08,No
USEP,02-Mar-2025,18,101.0,0.0,6062.635,99.67,0.0,101.0,106.75,550.08,No
USEP,02-Mar-2025,19,100.7,0.0,6020.812,210.21,0.0,100.7,106.59,550.08,No
USEP,02-Mar-2025,20,100.51,0.0,5983.01,321.1,0.0,100.51,106.58,550.08,No
USEP,02-Mar-2025,21,99.49,0.0,5917.794,419.48,0.0,99.49,106.55,550.08,No
USEP,02-Mar-2025,22,92.45,0.0,5832.096,514.53,0.0,92.45,106.39,550.08,No
USEP,02-Mar-2025,23,85.16,0.0,5753.183,593.34,0.0,85.16,106.08,550.08,No
USEP,02-Mar-2025,24,83.6,0.0,5737.249,667.63,0.0,83.6,105.75,550.08,No
USEP,02-Mar-2025,25,82.98,0.0,5713.378,711.43,0.0,82.98,105.38,550.08,No
USEP,02-Mar-2025,26,82.1,0.0,5683.314,749.25,0.0,82.1,104.99,550.08,No
USEP,02-Mar-2025,27,81.86,0.0,5669.532,768.95,0.0,81.86,104.62,550.08,No
USEP,02-Mar-2025,28,84.02,0.0,5741.503,735.17,0.0,84.02,104.29,550.08,No
USEP,02-Mar-2025,29,89.97,0.0,5834.84,668.92,0.0,89.97,104.22,550.08,No
USEP,02-Mar-2025,30,93.32,0.0,5863.75,629.73,0.0,93.32,104.21,550.08,No
USEP,02-Mar-2025,31,100.03,0.0,5967.335,544.71,0.0,100.03,104.28,550.08,No
USEP,02-Mar-2025,32,100.52,0.0,6089.721,471.55,0.0,100.52,104.43,550.08,No
USEP,02-Mar-2025,33,100.46,0.0,6077.594,525.18,0.0,100.46,104.56,550.08,No
USEP,02-Mar-2025,34,100.45,0.0,6032.193,544.07,0.0,100.45,104.60,550.08,No
USEP,02-Mar-2025,35,110.55,0.0,6316.845,280.39,0.0,110.55,104.80,550.08,No
USEP,02-Mar-2025,36,120.06,0.0,6419.252,194.6,0.0,120.06,105.19,550.08,No
USEP,02-Mar-2025,37,130.2,0.0,6552.13,120.47,0.0,130.2,105.62,550.08,No
USEP,02-Mar-2025,38,147.57,0.0,6669.849,68.4,0.0,147.57,106.59,550.08,No
USEP,02-Mar-2025,39,201.95,0.0,6790.441,10.68,0.0,201.95,108.11,550.08,No
USEP,02-Mar-2025,40,147.76,0.0,6854.276,0.0,0.0,147.76,108.59,550.08,No
USEP,02-Mar-2025,41,147.73,0.0,6846.881,0.0,0.0,147.73,108.95,550.08,No
USEP,02-Mar-2025,42,147.74,0.0,6820.883,0.0,0.0,147.74,108.95,550.08,No
USEP,02-Mar-2025,43,173.51,0.0,6785.059,0.0,0.0,173.51,109.49,550.08,No
USEP,02-Mar-2025,44,147.6,0.0,6684.029,0.0,0.0,147.6,109.49,550.08,No
USEP,02-Mar-2025,45,130.22,0.0,6537.886,0.0,0.0,130.22,109.49,550.08,No
USEP,02-Mar-2025,46,122.84,0.0,6405.401,0.0,0.0,122.84,109.34,550.08,No
USEP,02-Mar-2025,47,116.48,0.0,6284.456,0.0,0.0,116.48,109.26,550.08,No
USEP,02-Mar-2025,48,116.97,0.0,6220.079,0.0,0.0,116.97,109.35,550.08,No
USEP,03-Mar-2025,1,128.84,0.0,6143.998,0.0,0.0,128.84,109.77,550.08,No
USEP,03-Mar-2025,2,123.95,0.0,6017.91,0.0,0.0,123.95,110.25,550.08,No
USEP,03-Mar-2025,3,105.75,0.0,5873.919,0.0,0.0,105.75,110.35,550.08,No
USEP,03-Mar-2025,4,101.28,0.0,5804.334,0.0,0.0,101.28,110.37,550.08,No
USEP,03-Mar-2025,5,100.49,0.0,5734.828,0.0,0.0,100.49,110.37,550.08,No
USEP,03-Mar-2025,6,99.79,0.0,5679.73,0.0,0.0,99.79,110.36,550.08,No
USEP,03-Mar-2025,7,95.64,0.0,5648.499,0.0,0.0,95.64,110.29,550.08,No
USEP,03-Mar-2025,8,100.02,0.0,5645.284,0.0,0.0,100.02,110.41,550.08,No
USEP,03-Mar-2025,9,90.81,0.0,5650.174,0.0,0.0,90.81,110.36,550.08,No
USEP,03-Mar-2025,10,90.25,0.0,5694.86,0.0,0.0,90.25,110.31,550.08,No
USEP,03-Mar-2025,11,109.06,0.0,5840.799,0.0,0.0,109.06,110.52,550.08,No
USEP,03-Mar-2025,12,139.48,0.0,6090.874,0.0,0.0,139.48,111.32,550.08,No
USEP,03-Mar-2025,13,153.05,0.0,6312.422,0.0,0.0,153.05,112.39,550.08,No
USEP,03-Mar-2025,14,149.69,0.0,6433.471,0.0,0.0,149.69,113.35,550.08,No
USEP,03-Mar-2025,15,147.77,0.0,6586.204,1.8,0.0,147.77,114.31,550.08,No
USEP,03-Mar-2025,16,193.71,0.0,6776.361,9.59,0.0,193.71,116.17,550.08,No
USEP,03-Mar-2025,17,206.59,0.0,6948.184,25.7,0.0,206.59,118.25,550.08,No
USEP,03-Mar-2025,18,147.39,0.0,6922.812,113.5,0.0,147.39,119.22,550.08,No
USEP,03-Mar-2025,19,109.4,0.0,6741.035,229.62,0.0,109.4,119.40,550.08,No
USEP,03-Mar-2025,20,100.59,0.0,6559.679,360.65,0.0,100.59,119.40,550.08,No
USEP,03-Mar-2025,21,100.39,0.0,6542.359,488.03,0.0,100.39,119.42,550.08,No
USEP,03-Mar-2025,22,100.65,0.0,6587.099,594.64,0.0,100.65,119.59,550.08,No
USEP,03-Mar-2025,23,99.33,0.0,6498.374,694.8,0.0,99.33,119.88,550.08,No
USEP,03-Mar-2025,24,93.36,0.0,6366.267,761.1,0.0,93.36,120.09,550.08,No
USEP,03-Mar-2025,25,91.13,0.0,6327.312,755.37,0.0,91.13,120.26,550.08,No
USEP,03-Mar-2025,26,93.92,0.0,6407.125,716.32,0.0,93.92,120.50,550.08,No
USEP,03-Mar-2025,27,100.26,0.0,6528.587,649.76,0.0,100.26,120.89,550.08,No
USEP,03-Mar-2025,28,93.89,0.0,6437.576,712.7,0.0,93.89,121.09,550.08,No
USEP,03-Mar-2025,29,93.76,0.0,6453.649,721.09,0.0,93.76,121.17,550.08,No
USEP,03-Mar-2025,30,99.39,0.0,6534.392,707.97,0.0,99.39,121.30,550.08,No
USEP,03-Mar-2025,31,100.47,0.0,6611.079,679.01,0.0,100.47,121.31,550.08,No
USEP,03-Mar-2025,32,100.93,0.0,6698.998,601.38,0.0,100.93,121.32,550.08,No
USEP,03-Mar-2025,33,101.11,0.0,6759.394,567.24,0.0,101.11,121.33,550.08,No
USEP,03-Mar-2025,34,109.69,0.0,6887.416,433.92,0.0,109.69,121.52,550.08,No
USEP,03-Mar-2025,35,132.15,0.0,7000.687,331.9,0.0,132.15,121.97,550.08,No
USEP,03-Mar-2025,36,132.13,0.0,7007.044,262.99,0.0,132.13,122.22,550.08,No
USEP,03-Mar-2025,37,148.38,0.0,7089.824,153.95,0.0,148.38,122.60,550.08,No
USEP,03-Mar-2025,38,206.95,0.0,7145.011,65.3,0.0,206.95,123.84,550.08,No
USEP,03-Mar-2025,39,206.94,0.0,7195.144,17.0,0.0,206.94,123.94,550.08,No
USEP,03-Mar-2025,40,207.14,0.0,7203.866,0.0,0.0,207.14,125.18,550.08,No
USEP,03-Mar-2025,41,207.45,0.0,7206.078,0.0,0.0,207.45,126.42,550.08,No
USEP,03-Mar-2025,42,206.94,0.0,7182.4,0.0,0.0,206.94,127.66,550.08,No
USEP,03-Mar-2025,43,207.12,0.0,7111.086,0.0,0.0,207.12,128.36,550.08,No
USEP,03-Mar-2025,44,148.34,0.0,6912.291,0.0,0.0,148.34,128.37,550.08,No
USEP,03-Mar-2025,45,132.09,0.0,6710.405,0.0,0.0,132.09,128.41,550.08,No
