time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Region
2025-04-09 17:30:00,29.5,24.5,74.5,0.2,,45.0,6.5,,1008.5,,25.0,Central
2025-04-09 18:00:00,29.0,23.9,74.0,0.1,,80.0,5.4,,1009.0,,25.0,Central
2025-04-09 18:30:00,27.0,23.95,84.0,1.1,,50.0,10.100000000000001,,1009.5,,25.0,Central
2025-04-09 19:00:00,25.0,24.0,94.0,2.1,,20.0,14.8,,1010.0,,25.0,Central
2025-04-09 19:30:00,25.0,24.0,94.0,1.05,,15.0,11.2,,1010.0,,25.0,Central
2025-04-09 20:00:00,25.0,24.0,94.0,0.0,,10.0,7.6,,1010.0,,25.0,Central
2025-04-09 20:30:00,25.0,24.0,94.0,0.0,,75.0,4.699999999999999,,1010.5,,17.0,Central
2025-04-09 21:00:00,25.0,24.0,94.0,0.0,,140.0,1.8,,1011.0,,9.0,Central
2025-04-09 21:30:00,25.5,24.0,91.5,0.0,,75.0,1.8,,1011.0,,8.5,Central
2025-04-09 22:00:00,26.0,24.0,89.0,0.0,,10.0,1.8,,1011.0,,8.0,Central
2025-04-09 22:30:00,25.5,24.0,91.5,0.0,,30.0,1.8,,1011.5,,8.0,Central
2025-04-09 23:00:00,25.0,24.0,94.0,0.0,,50.0,1.8,,1012.0,,8.0,Central
2025-04-09 23:30:00,25.0,24.0,94.0,0.0,,55.0,1.8,,1012.0,,5.5,Central
2025-04-10 00:00:00,25.0,24.0,94.0,0.0,,60.0,1.8,,1012.0,,3.0,Central
2025-04-10 00:30:00,25.5,24.5,94.0,0.0,,45.0,1.8,,1011.5,,3.0,Central
2025-04-10 01:00:00,26.0,25.0,94.0,0.0,,30.0,1.8,,1011.0,,3.0,Central
2025-04-10 01:30:00,26.0,25.0,94.0,0.0,,80.0,1.8,,1010.5,,3.0,Central
2025-04-10 02:00:00,26.0,25.0,94.0,0.0,,130.0,1.8,,1010.0,,3.0,Central
2025-04-10 02:30:00,26.0,24.5,91.5,0.0,,210.0,1.8,,1010.0,,3.0,Central
2025-04-10 03:00:00,26.0,24.0,89.0,0.0,,290.0,1.8,,1010.0,,3.0,Central
2025-04-10 03:30:00,25.5,24.0,91.5,0.0,,280.0,1.8,,1009.5,,3.0,Central
2025-04-10 04:00:00,25.0,24.0,94.0,0.0,,270.0,1.8,,1009.0,,3.0,Central
2025-04-10 04:30:00,25.5,24.0,91.5,0.0,,255.0,1.8,,1009.0,,3.0,Central
2025-04-10 05:00:00,26.0,24.0,89.0,0.0,,240.0,1.8,,1009.0,,3.0,Central
2025-04-10 05:30:00,25.5,24.0,91.5,0.0,,135.0,1.8,,1009.0,,5.0,Central
2025-04-10 06:00:00,25.0,24.0,94.0,0.0,,30.0,1.8,,1009.0,,7.0,Central
2025-04-10 06:30:00,25.0,24.0,94.0,0.0,,90.0,1.8,,1009.0,,7.0,Central
2025-04-10 07:00:00,25.0,24.0,94.0,0.0,,150.0,1.8,,1009.0,,7.0,Central
2025-04-10 07:30:00,26.0,24.5,91.5,0.0,,195.0,1.8,,1009.5,,12.5,Central
2025-04-10 08:00:00,27.0,25.0,89.0,0.0,,240.0,1.8,,1010.0,,18.0,Central
2025-04-10 08:30:00,28.0,25.0,84.0,0.0,,220.0,1.8,,1010.5,,12.5,Central
2025-04-10 09:00:00,29.0,25.0,79.0,0.0,,200.0,1.8,,1011.0,,7.0,Central
2025-04-10 09:30:00,29.5,24.45,74.5,0.0,,155.0,3.6000000000000005,,1011.0,,7.0,Central
2025-04-10 10:00:00,30.0,23.9,70.0,0.0,,110.0,5.4,,1011.0,,7.0,Central
2025-04-10 10:30:00,30.0,23.4,68.0,0.0,,155.0,5.4,,1011.0,,7.0,Central
2025-04-10 11:00:00,30.0,22.9,66.0,0.0,,200.0,5.4,,1011.0,,7.0,Central
2025-04-10 11:30:00,31.0,23.5,64.5,0.1,,180.0,6.5,,1010.5,,12.5,Central
2025-04-10 12:00:00,32.0,24.1,63.0,0.2,,160.0,7.6,,1010.0,,18.0,Central
2025-04-10 12:30:00,32.0,23.55,61.0,0.25,,155.0,8.5,,1009.5,,18.0,Central
2025-04-10 13:00:00,32.0,23.0,59.0,0.3,,150.0,9.4,,1009.0,,18.0,Central
2025-04-10 13:30:00,32.0,22.55,57.5,2.1,,145.0,9.4,,1009.0,,21.5,Central
2025-04-10 14:00:00,32.0,22.1,56.0,3.9,,140.0,9.4,,1009.0,,25.0,Central
2025-04-10 14:30:00,32.5,21.950000000000003,54.0,4.6,,145.0,11.200000000000001,,1008.0,,25.0,Central
2025-04-10 15:00:00,33.0,21.8,52.0,5.3,,150.0,13.0,,1007.0,,25.0,Central
2025-04-10 15:30:00,33.0,21.3,50.5,2.75,,155.0,13.0,,1006.5,,25.0,Central
2025-04-10 16:00:00,33.0,20.8,49.0,0.2,,160.0,13.0,,1006.0,,25.0,Central
2025-04-10 16:30:00,32.5,21.9,54.0,0.1,,150.0,13.0,,1006.0,,25.0,Central
2025-04-10 17:00:00,32.0,23.0,59.0,0.0,,140.0,13.0,,1006.0,,25.0,Central
2025-04-10 17:30:00,31.0,23.45,64.5,0.0,,150.0,13.9,,1006.0,,25.0,Central
2025-04-10 18:00:00,30.0,23.9,70.0,0.0,,160.0,14.8,,1006.0,,25.0,Central
2025-04-10 18:30:00,29.5,23.9,72.0,0.0,,255.0,11.2,,1006.5,,25.0,Central
2025-04-10 19:00:00,29.0,23.9,74.0,0.0,,350.0,7.6,,1007.0,,25.0,Central
2025-04-10 19:30:00,28.5,23.95,76.5,0.0,,180.0,8.5,,1007.5,,25.0,Central
2025-04-10 20:00:00,28.0,24.0,79.0,0.0,,10.0,9.4,,1008.0,,25.0,Central
2025-04-10 20:30:00,27.5,23.5,79.0,0.0,,30.0,7.4,,1008.5,,25.0,Central
2025-04-10 21:00:00,27.0,23.0,79.0,0.0,,50.0,5.4,,1009.0,,25.0,Central
2025-04-10 21:30:00,27.0,23.0,79.0,0.0,,45.0,5.4,,1009.0,,21.5,Central
2025-04-10 22:00:00,27.0,23.0,79.0,0.0,,40.0,5.4,,1009.0,,18.0,Central
2025-04-10 22:30:00,27.0,23.0,79.0,0.0,,35.0,5.4,,1009.5,,10.5,Central
2025-04-10 23:00:00,27.0,23.0,79.0,0.0,,30.0,5.4,,1010.0,,3.0,Central
2025-04-10 23:30:00,27.0,23.0,79.0,0.0,,40.0,5.4,,1010.0,,3.0,Central
2025-04-11 00:00:00,27.0,23.0,79.0,0.0,,50.0,5.4,,1010.0,,3.0,Central
2025-04-11 00:30:00,26.5,23.05,81.5,0.0,,55.0,4.5,,1010.0,,3.0,Central
2025-04-11 01:00:00,26.0,23.1,84.0,0.0,,60.0,3.6,,1010.0,,3.0,Central
2025-04-11 01:30:00,26.0,23.1,84.0,0.0,,50.0,3.6,,1009.5,,3.0,Central
2025-04-11 02:00:00,26.0,23.1,84.0,0.0,,40.0,3.6,,1009.0,,3.0,Central
2025-04-11 02:30:00,26.5,23.6,84.0,1.35,,190.0,3.6,,1009.0,,3.0,Central
2025-04-11 03:00:00,27.0,24.1,84.0,2.7,,340.0,3.6,,1009.0,,3.0,Central
2025-04-11 03:30:00,27.0,24.1,84.0,3.4,,335.0,3.6,,1008.5,,3.0,Central
2025-04-11 04:00:00,27.0,24.1,84.0,4.1,,330.0,3.6,,1008.0,,3.0,Central
2025-04-11 04:30:00,27.0,24.1,84.0,2.15,,180.0,2.7,,1008.0,,14.0,Central
2025-04-11 05:00:00,27.0,24.1,84.0,0.2,,30.0,1.8,,1008.0,,25.0,Central
2025-04-11 05:30:00,26.5,24.05,86.5,0.75,,45.0,1.8,,1008.5,,25.0,Central
2025-04-11 06:00:00,26.0,24.0,89.0,1.3,,60.0,1.8,,1009.0,,25.0,Central
2025-04-11 06:30:00,26.5,24.05,86.5,1.35,,135.0,3.6000000000000005,,1009.0,,16.0,Central
2025-04-11 07:00:00,27.0,24.1,84.0,1.4,,210.0,5.4,,1009.0,,7.0,Central
2025-04-11 07:30:00,26.5,24.05,86.5,0.7,,205.0,9.2,,1010.0,,7.0,Central
2025-04-11 08:00:00,26.0,24.0,89.0,0.0,,200.0,13.0,,1011.0,,7.0,Central
2025-04-11 08:30:00,26.0,23.55,86.5,0.0,,195.0,12.1,,1011.5,,7.0,Central
2025-04-11 09:00:00,26.0,23.1,84.0,0.0,,190.0,11.2,,1012.0,,7.0,Central
2025-04-11 09:30:00,26.0,23.55,86.5,0.0,,205.0,10.3,,1012.0,,7.0,Central
2025-04-11 10:00:00,26.0,24.0,89.0,0.0,,220.0,9.4,,1012.0,,7.0,Central
2025-04-11 10:30:00,26.5,24.05,86.5,0.0,,225.0,7.4,,1011.5,,12.5,Central
2025-04-11 11:00:00,27.0,24.1,84.0,0.0,,230.0,5.4,,1011.0,,18.0,Central
2025-04-11 11:30:00,28.0,23.55,77.0,0.0,,220.0,8.3,,1011.0,,18.0,Central
2025-04-11 12:00:00,29.0,23.0,70.0,0.0,,210.0,11.2,,1011.0,,18.0,Central
2025-04-11 12:30:00,30.0,23.45,68.0,0.75,,225.0,8.3,,1010.5,,21.5,Central
2025-04-11 13:00:00,31.0,23.9,66.0,1.5,,240.0,5.4,,1010.0,,25.0,Central
2025-04-11 13:30:00,31.5,23.45,62.5,0.8,,255.0,5.4,,1009.5,,25.0,Central
2025-04-11 14:00:00,32.0,23.0,59.0,0.1,,270.0,5.4,,1009.0,,25.0,Central
2025-04-11 14:30:00,32.0,23.0,59.0,0.1,,250.0,6.5,,1008.5,,25.0,Central
2025-04-11 15:00:00,32.0,23.0,59.0,0.1,,230.0,7.6,,1008.0,,25.0,Central
2025-04-11 15:30:00,32.0,22.55,57.5,1.7499999999999998,,235.0,7.6,,1007.5,,25.0,Central
2025-04-11 16:00:00,32.0,22.1,56.0,3.4,,240.0,7.6,,1007.0,,25.0,Central
2025-04-11 16:30:00,32.0,22.55,57.5,3.5,,245.0,5.6,,1007.0,,25.0,Central
2025-04-11 17:00:00,32.0,23.0,59.0,3.6,,250.0,3.6,,1007.0,,25.0,Central
2025-04-11 17:30:00,31.5,22.9,60.5,1.8,,240.0,3.6,,1007.0,,25.0,Central
2025-04-11 18:00:00,31.0,22.8,62.0,0.0,,230.0,3.6,,1007.0,,25.0,Central
2025-04-11 18:30:00,30.0,22.4,64.0,0.0,,230.0,4.5,,1007.5,,25.0,Central
2025-04-11 19:00:00,29.0,22.0,66.0,0.0,,230.0,5.4,,1008.0,,25.0,Central
2025-04-11 19:30:00,29.0,22.5,68.0,0.0,,235.0,5.4,,1008.5,,14.0,Central
2025-04-11 20:00:00,29.0,23.0,70.0,0.0,,240.0,5.4,,1009.0,,3.0,Central
2025-04-11 20:30:00,28.5,22.95,72.0,0.0,,240.0,4.5,,1009.5,,3.0,Central
2025-04-11 21:00:00,28.0,22.9,74.0,0.0,,240.0,3.6,,1010.0,,3.0,Central
2025-04-11 21:30:00,28.0,22.9,74.0,0.0,,235.0,3.6,,1010.5,,3.0,Central
2025-04-11 22:00:00,28.0,22.9,74.0,0.0,,230.0,3.6,,1011.0,,3.0,Central
2025-04-11 22:30:00,28.0,22.9,74.0,0.0,,230.0,3.6,,1011.0,,3.0,Central
2025-04-11 23:00:00,28.0,22.9,74.0,0.0,,230.0,3.6,,1011.0,,3.0,Central
2025-04-11 23:30:00,28.0,23.45,76.5,0.0,,225.0,5.6,,1011.0,,3.0,Central
2025-04-12 00:00:00,28.0,24.0,79.0,0.0,,220.0,7.6,,1011.0,,3.0,Central
2025-04-12 00:30:00,28.0,24.0,79.0,0.0,,225.0,5.6,,1011.0,,3.0,Central
2025-04-12 01:00:00,28.0,24.0,79.0,0.0,,230.0,3.6,,1011.0,,3.0,Central
2025-04-12 01:30:00,28.0,24.0,79.0,0.0,,225.0,3.6,,1010.5,,3.0,Central
2025-04-12 02:00:00,28.0,24.0,79.0,0.0,,220.0,3.6,,1010.0,,3.0,Central
2025-04-12 02:30:00,28.0,24.0,79.0,0.0,,225.0,3.6,,1010.0,,3.0,Central
2025-04-12 03:00:00,28.0,24.0,79.0,0.0,,230.0,3.6,,1010.0,,3.0,Central
2025-04-12 03:30:00,28.0,24.0,79.0,0.0,,225.0,3.6,,1009.5,,3.0,Central
2025-04-12 04:00:00,28.0,24.0,79.0,0.0,,220.0,3.6,,1009.0,,3.0,Central
2025-04-12 04:30:00,27.5,23.5,79.0,0.0,,225.0,2.7,,1009.0,,3.0,Central
2025-04-12 05:00:00,27.0,23.0,79.0,0.0,,230.0,1.8,,1009.0,,3.0,Central
2025-04-12 05:30:00,27.0,23.55,81.5,0.0,,255.0,1.8,,1009.0,,3.0,Central
2025-04-12 06:00:00,27.0,24.1,84.0,0.0,,280.0,1.8,,1009.0,,3.0,Central
2025-04-12 06:30:00,27.0,24.1,84.0,0.0,,250.0,1.8,,1009.5,,3.0,Central
2025-04-12 07:00:00,27.0,24.1,84.0,0.0,,220.0,1.8,,1010.0,,3.0,Central
2025-04-12 07:30:00,28.0,23.55,77.0,0.0,,225.0,2.7,,1010.0,,3.0,Central
2025-04-12 08:00:00,29.0,23.0,70.0,0.0,,230.0,3.6,,1010.0,,3.0,Central
2025-04-12 08:30:00,29.5,23.45,70.0,0.0,,230.0,4.5,,1010.5,,3.0,Central
2025-04-12 09:00:00,30.0,23.9,70.0,0.0,,230.0,5.4,,1011.0,,3.0,Central
2025-04-12 09:30:00,31.0,23.45,64.5,0.0,,250.0,4.5,,1011.0,,3.0,Central
2025-04-12 10:00:00,32.0,23.0,59.0,0.0,,270.0,3.6,,1011.0,,3.0,Central
2025-04-12 10:30:00,32.5,23.45,59.0,0.0,,275.0,4.5,,1011.0,,3.0,Central
2025-04-12 11:00:00,33.0,23.9,59.0,0.0,,280.0,5.4,,1011.0,,3.0,Central
2025-04-12 11:30:00,33.5,23.0,54.5,0.1,,255.0,5.4,,1010.5,,10.5,Central
2025-04-12 12:00:00,34.0,22.1,50.0,0.2,,230.0,5.4,,1010.0,,18.0,Central
2025-04-12 12:30:00,34.0,22.1,50.0,0.2,,280.0,6.5,,1010.0,,18.0,Central
2025-04-12 13:00:00,34.0,22.1,50.0,0.2,,330.0,7.6,,1010.0,,18.0,Central
2025-04-12 13:30:00,34.0,22.1,50.0,1.4999999999999998,,315.0,6.5,,1009.5,,18.0,Central
2025-04-12 14:00:00,34.0,22.1,50.0,2.8,,300.0,5.4,,1009.0,,18.0,Central
2025-04-12 14:30:00,34.5,22.05,48.5,3.55,,305.0,4.5,,1008.0,,21.5,Central
2025-04-12 15:00:00,35.0,22.0,47.0,4.3,,310.0,3.6,,1007.0,,25.0,Central
2025-04-12 15:30:00,34.5,22.05,48.5,2.95,,310.0,4.5,,1006.5,,25.0,Central
2025-04-12 16:00:00,34.0,22.1,50.0,1.6,,310.0,5.4,,1006.0,,25.0,Central
2025-04-12 16:30:00,32.0,23.0,60.0,4.1,,325.0,7.4,,1006.5,,25.0,Central
2025-04-12 17:00:00,30.0,23.9,70.0,6.6,,340.0,9.4,,1007.0,,25.0,Central
2025-04-12 17:30:00,30.0,23.9,70.0,5.0,,180.0,11.200000000000001,,1007.0,,25.0,Central
2025-04-12 18:00:00,30.0,23.9,70.0,3.4,,20.0,13.0,,1007.0,,25.0,Central
2025-04-12 18:30:00,30.0,23.4,68.0,1.95,,185.0,9.2,,1007.5,,25.0,Central
2025-04-12 19:00:00,30.0,22.9,66.0,0.5,,350.0,5.4,,1008.0,,25.0,Central
2025-04-12 19:30:00,29.5,22.95,68.0,1.2,,285.0,5.4,,1008.5,,25.0,Central
2025-04-12 20:00:00,29.0,23.0,70.0,1.9,,220.0,5.4,,1009.0,,25.0,Central
2025-04-12 20:30:00,29.0,23.45,72.0,2.2,,255.0,3.6,,1009.5,,21.0,Central
2025-04-12 21:00:00,29.0,23.9,74.0,2.5,,290.0,1.8,,1010.0,,17.0,Central
2025-04-12 21:30:00,29.0,23.9,74.0,3.05,,315.0,2.7,,1010.5,,17.0,Central
2025-04-12 22:00:00,29.0,23.9,74.0,3.6,,340.0,3.6,,1011.0,,17.0,Central
2025-04-12 22:30:00,29.0,23.9,74.0,1.8,,180.0,3.6,,1011.0,,17.5,Central
2025-04-12 23:00:00,29.0,23.9,74.0,0.0,,20.0,3.6,,1011.0,,18.0,Central
2025-04-12 23:30:00,28.5,23.4,74.0,0.5,,145.0,3.6,,1011.5,,13.0,Central
2025-04-13 00:00:00,28.0,22.9,74.0,1.0,,270.0,3.6,,1012.0,,8.0,Central
2025-04-13 00:30:00,27.5,22.95,76.5,0.5,,250.0,3.6,,1012.0,,8.0,Central
2025-04-13 01:00:00,27.0,23.0,79.0,0.0,,230.0,3.6,,1012.0,,8.0,Central
2025-04-13 01:30:00,26.0,23.5,86.5,0.0,,230.0,4.5,,1011.5,,8.0,Central
2025-04-13 02:00:00,25.0,24.0,94.0,0.0,,230.0,5.4,,1011.0,,8.0,Central
2025-04-13 02:30:00,25.5,24.0,91.5,0.0,,240.0,4.5,,1010.5,,8.0,Central
2025-04-13 03:00:00,26.0,24.0,89.0,0.0,,250.0,3.6,,1010.0,,8.0,Central
2025-04-13 03:30:00,26.0,24.0,89.0,0.0,,235.0,2.7,,1010.0,,8.0,Central
2025-04-13 04:00:00,26.0,24.0,89.0,0.0,,220.0,1.8,,1010.0,,8.0,Central
2025-04-13 04:30:00,26.0,24.0,89.0,0.0,,220.0,2.7,,1009.5,,8.0,Central
2025-04-13 05:00:00,26.0,24.0,89.0,0.0,,220.0,3.6,,1009.0,,8.0,Central
2025-04-13 05:30:00,26.0,24.0,89.0,0.0,,140.0,2.7,,1009.0,,7.5,Central
2025-04-13 06:00:00,26.0,24.0,89.0,0.0,,60.0,1.8,,1009.0,,7.0,Central
2025-04-13 06:30:00,26.0,24.0,89.0,0.0,,35.0,1.8,,1009.0,,7.0,Central
2025-04-13 07:00:00,26.0,24.0,89.0,0.0,,10.0,1.8,,1009.0,,7.0,Central
2025-04-13 07:30:00,26.5,24.05,86.5,0.0,,5.0,0.9,,1009.5,,7.0,Central
2025-04-13 08:00:00,27.0,24.1,84.0,0.0,,0.0,0.0,,1010.0,,7.0,Central
2025-04-13 08:30:00,28.5,24.0,77.0,0.0,,145.0,0.9,,1011.0,,7.0,Central
2025-04-13 09:00:00,30.0,23.9,70.0,0.0,,290.0,1.8,,1012.0,,7.0,Central
2025-04-13 09:30:00,30.5,23.35,66.0,0.0,,295.0,2.7,,1012.0,,7.0,Central
2025-04-13 10:00:00,31.0,22.8,62.0,0.0,,300.0,3.6,,1012.0,,7.0,Central
2025-04-13 10:30:00,31.0,22.8,62.0,0.05,,315.0,3.6,,1012.0,,7.0,Central
2025-04-13 11:00:00,31.0,22.8,62.0,0.1,,330.0,3.6,,1012.0,,7.0,Central
2025-04-13 11:30:00,31.0,23.35,64.0,0.15000000000000002,,245.0,7.4,,1011.5,,12.5,Central
2025-04-13 12:00:00,31.0,23.9,66.0,0.2,,160.0,11.2,,1011.0,,18.0,Central
2025-04-13 12:30:00,30.0,24.45,72.5,0.30000000000000004,,165.0,17.65,,1011.0,,21.5,Central
2025-04-13 13:00:00,29.0,25.0,79.0,0.4,,170.0,24.1,,1011.0,,25.0,Central
2025-04-13 13:30:00,27.0,24.5,86.5,1.6,,230.0,18.55,,1011.0,,25.0,Central
2025-04-13 14:00:00,25.0,24.0,94.0,2.8,,290.0,13.0,,1011.0,,25.0,Central
2025-04-13 14:30:00,24.5,23.5,94.0,5.85,,280.0,10.3,,1010.5,,25.0,Central
2025-04-13 15:00:00,24.0,23.0,94.0,8.9,,270.0,7.6,,1010.0,,25.0,Central
2025-04-13 15:30:00,24.5,23.5,94.0,4.7,,250.0,5.6,,1009.5,,25.0,Central
2025-04-13 16:00:00,25.0,24.0,94.0,0.5,,230.0,3.6,,1009.0,,25.0,Central
2025-04-13 16:30:00,25.0,24.5,97.0,0.45,,230.0,3.6,,1008.5,,25.0,Central
2025-04-13 17:00:00,25.0,25.0,100.0,0.4,,230.0,3.6,,1008.0,,25.0,Central
2025-04-13 17:30:00,26.0,24.55,92.0,0.25,,255.0,3.6,,1008.5,,25.0,Central
2025-04-13 18:00:00,27.0,24.1,84.0,0.1,,280.0,3.6,,1009.0,,25.0,Central
2025-04-13 18:30:00,26.5,24.05,86.5,1.7,,250.0,3.6,,1009.0,,25.0,Central
2025-04-13 19:00:00,26.0,24.0,89.0,3.3,,220.0,3.6,,1009.0,,25.0,Central
2025-04-13 19:30:00,26.0,23.55,86.5,1.6500000000000001,,225.0,3.6,,1009.0,,25.0,Central
2025-04-13 20:00:00,26.0,23.1,84.0,0.0,,230.0,3.6,,1009.0,,25.0,Central
2025-04-13 20:30:00,26.0,23.55,86.5,0.0,,140.0,3.6,,1009.5,,25.0,Central
2025-04-13 21:00:00,26.0,24.0,89.0,0.0,,50.0,3.6,,1010.0,,25.0,Central
2025-04-13 21:30:00,26.0,24.0,89.0,0.0,,35.0,3.6,,1010.5,,21.5,Central
2025-04-13 22:00:00,26.0,24.0,89.0,0.0,,20.0,3.6,,1011.0,,18.0,Central
2025-04-13 22:30:00,26.5,24.05,86.5,0.0,,125.00000000000001,3.6,,1011.5,,18.0,Central
2025-04-13 23:00:00,27.0,24.1,84.0,0.0,,230.0,3.6,,1012.0,,18.0,Central
2025-04-13 23:30:00,26.5,24.05,86.5,0.0,,145.0,2.7,,1012.0,,12.5,Central
2025-04-14 00:00:00,26.0,24.0,89.0,0.0,,60.0,1.8,,1012.0,,7.0,Central
2025-04-14 00:30:00,26.0,24.0,89.0,0.0,,75.0,1.8,,1011.5,,7.0,Central
2025-04-14 01:00:00,26.0,24.0,89.0,0.0,,90.0,1.8,,1011.0,,7.0,Central
2025-04-14 01:30:00,26.0,24.0,89.0,0.0,,215.0,1.8,,1011.0,,7.0,Central
2025-04-14 02:00:00,26.0,24.0,89.0,0.0,,340.0,1.8,,1011.0,,7.0,Central
2025-04-14 02:30:00,25.5,24.0,91.5,0.0,,215.0,1.8,,1010.5,,7.0,Central
2025-04-14 03:00:00,25.0,24.0,94.0,0.0,,90.0,1.8,,1010.0,,7.0,Central
2025-04-14 03:30:00,25.0,24.0,94.0,0.0,,85.0,1.8,,1010.0,,7.0,Central
2025-04-14 04:00:00,25.0,24.0,94.0,0.0,,80.0,1.8,,1010.0,,7.0,Central
2025-04-14 04:30:00,25.0,24.0,94.0,0.0,,40.0,0.9,,1009.5,,7.0,Central
2025-04-14 05:00:00,25.0,24.0,94.0,0.0,,0.0,0.0,,1009.0,,7.0,Central
2025-04-14 05:30:00,25.0,24.0,94.0,0.0,,5.0,1.8,,1009.5,,7.5,Central
2025-04-14 06:00:00,25.0,24.0,94.0,0.0,,10.0,3.6,,1010.0,,8.0,Central
2025-04-14 06:30:00,25.0,24.0,94.0,0.0,,25.0,2.7,,1010.0,,8.0,Central
2025-04-14 07:00:00,25.0,24.0,94.0,0.0,,40.0,1.8,,1010.0,,8.0,Central
2025-04-14 07:30:00,25.5,24.0,91.5,0.0,,70.0,1.8,,1010.0,,8.0,Central
2025-04-14 08:00:00,26.0,24.0,89.0,0.0,,100.0,1.8,,1010.0,,8.0,Central
2025-04-14 08:30:00,27.5,24.5,84.0,0.0,,215.0,1.8,,1010.5,,13.0,Central
2025-04-14 09:00:00,29.0,25.0,79.0,0.0,,330.0,1.8,,1011.0,,18.0,Central
2025-04-14 09:30:00,30.0,24.45,72.5,0.0,,310.0,2.7,,1011.0,,18.0,Central
2025-04-14 10:00:00,31.0,23.9,66.0,0.0,,290.0,3.6,,1011.0,,18.0,Central
2025-04-14 10:30:00,31.5,24.0,64.5,0.0,,305.0,4.5,,1011.0,,13.0,Central
2025-04-14 11:00:00,32.0,24.1,63.0,0.0,,320.0,5.4,,1011.0,,8.0,Central
2025-04-14 11:30:00,32.5,23.55,59.5,0.05,,315.0,6.5,,1010.5,,7.5,Central
2025-04-14 12:00:00,33.0,23.0,56.0,0.1,,310.0,7.6,,1010.0,,7.0,Central
2025-04-14 12:30:00,33.0,23.0,56.0,0.05,,310.0,7.6,,1010.0,,7.5,Central
2025-04-14 13:00:00,33.0,23.0,56.0,0.0,,310.0,7.6,,1010.0,,8.0,Central
2025-04-14 13:30:00,33.5,22.55,53.0,0.05,,320.0,7.6,,1009.5,,13.0,Central
2025-04-14 14:00:00,34.0,22.1,50.0,0.1,,330.0,7.6,,1009.0,,18.0,Central
2025-04-14 14:30:00,33.5,21.950000000000003,51.0,0.85,,175.0,10.3,,1008.5,,21.5,Central
2025-04-14 15:00:00,33.0,21.8,52.0,1.6,,20.0,13.0,,1008.0,,25.0,Central
2025-04-14 15:30:00,32.5,22.4,55.5,2.75,,25.0,14.8,,1008.0,,25.0,Central
2025-04-14 16:00:00,32.0,23.0,59.0,3.9,,30.0,16.6,,1008.0,,25.0,Central
2025-04-14 16:30:00,31.5,23.45,62.5,2.0,,30.0,16.6,,1008.0,,25.0,Central
2025-04-14 17:00:00,31.0,23.9,66.0,0.1,,30.0,16.6,,1008.0,,25.0,Central
2025-04-14 17:30:00,31.0,23.9,66.0,0.05,,30.0,18.55,,1008.0,,25.0,Central
2025-04-14 18:00:00,31.0,23.9,66.0,0.0,,30.0,20.5,,1008.0,,25.0,Central
2025-04-14 18:30:00,30.5,23.9,68.0,0.0,,30.0,18.55,,1008.0,,25.0,Central
2025-04-14 19:00:00,30.0,23.9,70.0,0.0,,30.0,16.6,,1008.0,,25.0,Central
2025-04-14 19:30:00,29.5,23.9,72.0,0.0,,20.0,13.0,,1008.5,,25.0,Central
2025-04-14 20:00:00,29.0,23.9,74.0,0.0,,10.0,9.4,,1009.0,,25.0,Central
2025-04-14 20:30:00,29.0,23.9,74.0,0.0,,10.0,9.4,,1009.5,,17.0,Central
2025-04-14 21:00:00,29.0,23.9,74.0,0.0,,10.0,9.4,,1010.0,,9.0,Central
2025-04-14 21:30:00,29.0,23.45,72.0,0.0,,10.0,8.5,,1010.0,,9.0,Central
2025-04-14 22:00:00,29.0,23.0,70.0,0.0,,10.0,7.6,,1010.0,,9.0,Central
2025-04-14 22:30:00,28.5,23.5,74.5,0.0,,10.0,6.5,,1010.5,,8.5,Central
2025-04-14 23:00:00,28.0,24.0,79.0,0.0,,10.0,5.4,,1011.0,,8.0,Central
2025-04-14 23:30:00,27.5,24.05,81.5,0.0,,170.0,4.5,,1011.0,,8.0,Central
2025-04-15 00:00:00,27.0,24.1,84.0,0.0,,330.0,3.6,,1011.0,,8.0,Central
2025-04-15 00:30:00,27.5,24.05,81.5,0.0,,175.0,4.5,,1010.5,,8.0,Central
2025-04-15 01:00:00,28.0,24.0,79.0,0.0,,20.0,5.4,,1010.0,,8.0,Central
2025-04-15 01:30:00,27.5,24.05,81.5,0.0,,15.0,4.5,,1010.0,,8.0,Central
2025-04-15 02:00:00,27.0,24.1,84.0,0.0,,10.0,3.6,,1010.0,,8.0,Central
2025-04-15 02:30:00,27.0,24.1,84.0,0.0,,10.0,2.7,,1009.5,,8.0,Central
2025-04-15 03:00:00,27.0,24.1,84.0,0.0,,10.0,1.8,,1009.0,,8.0,Central
2025-04-15 03:30:00,27.0,24.1,84.0,0.0,,25.0,2.7,,1009.0,,8.0,Central
2025-04-15 04:00:00,27.0,24.1,84.0,0.0,,40.0,3.6,,1009.0,,8.0,Central
2025-04-15 04:30:00,27.0,24.1,84.0,0.0,,110.0,3.6,,1009.0,,8.0,Central
2025-04-15 05:00:00,27.0,24.1,84.0,0.0,,180.0,3.6,,1009.0,,8.0,Central
2025-04-15 05:30:00,27.0,24.1,84.0,0.0,,200.0,3.6,,1009.1,,8.0,Central
2025-04-15 06:00:00,27.0,24.1,84.0,0.0,,220.0,3.6,,1009.2,,8.0,Central
2025-04-15 06:30:00,27.0,24.1,84.0,0.0,,135.0,2.7,,1009.5,,8.0,Central
